class,name,coverage,polarity,failed,border_std,background_leakage
Unripe,UnripeApple (271).jpg,0.1923030931122449,n/a,False,56.88504847888436,0.18395688672401286
Unripe,UnripeApple (272).jpg,0.19234295280612246,n/a,False,56.93150617135084,0.1853693917728733
Unripe,UnripeApple (273).jpg,0.09018255739795919,n/a,True,63.05939218545274,0.06784530386740331
Unripe,UnripeApple (274).jpg,0.09271364795918367,n/a,True,63.134215142843466,0.08018056749785038
Unripe,UnripeApple (275).jpg,0.13586176658163265,n/a,False,68.66240930357243,0.046794777761478654
Unripe,UnripeApple (276).jpg,0.12408322704081633,n/a,False,68.75128916157507,0.05027304850626405
Unripe,UnripeApple (277).jpg,0.3165656887755102,n/a,False,72.855408128326,6.295643414756988e-05
Unripe,UnripeApple (278).jpg,0.3165656887755102,n/a,False,72.94761811856284,0.00018886930244270964
Unripe,UnripeApple (279).jpg,0.18622448979591838,n/a,False,63.634615650323035,0.04901541095890411
Unripe,UnripeApple (28).jpg,0.21430564413265307,n/a,False,76.04803188374308,0.1204315074862829
Unripe,UnripeApple (280).jpg,0.18558673469387754,n/a,False,63.74716491916998,0.051439003436426115
Unripe,UnripeApple (281).jpg,0.2610610650510204,n/a,False,103.68406910729045,0.10420642797160089
Unripe,UnripeApple (282).jpg,0.23509247448979592,n/a,False,103.76246196580941,0.030857917938284164
Unripe,UnripeApple (283).jpg,0.10726243622448979,n/a,False,66.0780090970951,0.15477517651430694
Unripe,UnripeApple (284).jpg,0.10797991071428571,n/a,False,66.30573194329766,0.16371354743447766
Unripe,UnripeApple (285).jpg,0.14353475765306123,n/a,False,60.759032977190664,0.1134407109136351
Unripe,UnripeApple (286).jpg,0.1298030931122449,n/a,False,60.81349067005348,0.11239060340856748
Unripe,UnripeApple (287).jpg,0.12334582270408163,n/a,False,67.19380008526859,0.15495233478752626
Unripe,UnripeApple (288).jpg,0.12352519132653061,n/a,False,67.23380713166058,0.1537592771861891
Unripe,UnripeApple (289).jpg,0.13438695790816327,n/a,False,49.17346963810389,0.01794453507340946
Unripe,UnripeApple (29).jpg,0.27537069515306123,n/a,False,79.34483505093989,0.0005066222769052616
Unripe,UnripeApple (290).jpg,0.13388871173469388,n/a,False,49.307665615949496,0.019053289669544508
Unripe,UnripeApple (291).jpg,0.12796954719387754,n/a,False,68.54820751961557,0.048279084254788975
Unripe,UnripeApple (292).jpg,0.12862723214285715,n/a,False,68.60478983008748,0.057483731019522775
Unripe,UnripeApple (293).jpg,0.18291613520408162,n/a,False,59.68571351226794,0.15101329265635213
Unripe,UnripeApple (294).jpg,0.1826969068877551,n/a,False,59.71864351834108,0.1506490673066434
Unripe,UnripeApple (295).jpg,0.16727120535714285,n/a,False,61.0092193259813,0.28726319552007623
Unripe,UnripeApple (296).jpg,0.169921875,n/a,False,61.1295942703483,0.3016654937837204
Unripe,UnripeApple (297).jpg,0.13628029336734693,n/a,False,68.8931524990024,0.0007312079555425563
Unripe,UnripeApple (298).jpg,0.13626036352040816,n/a,False,68.98175606691757,0.000585051923358198
Unripe,UnripeApple (299).jpg,0.13530373086734693,n/a,False,55.007625130329274,0.0011783767859773163
Unripe,UnripeApple (3).jpg,0.44529257015306123,n/a,False,94.8571684603346,0.3708096495546704
Unripe,UnripeApple (30).jpg,0.27341757015306123,n/a,False,79.59957818508174,0.0005102412712296814
Unripe,UnripeApple (300).jpg,0.13536352040816327,n/a,False,55.06068586613086,0.0007361601884570083
Unripe,UnripeApple (301).jpg,0.3125,n/a,False,63.29298301302229,0.065625
Unripe,UnripeApple (302).jpg,0.3119419642857143,n/a,False,63.421460481108205,0.06957577306414515
Unripe,UnripeApple (303).jpg,0.22462930484693877,n/a,False,38.981210813539256,0.0504835418330228
Unripe,UnripeApple (304).jpg,0.22237723214285715,n/a,False,39.050642725865714,0.05009858397562287
Unripe,UnripeApple (305).jpg,0.36947943239795916,n/a,False,81.84174820930717,0.33151734181994713
