class,name,coverage,polarity,failed,border_std
UnripeApple,aug_0_1948.jpg,0.2981704400510204,dark,False,28.883586386251455
UnripeApple,aug_0_1952.jpg,0.24326371173469388,dark,False,54.62363726588392
UnripeApple,aug_0_196.jpg,0.32124920280612246,dark,False,48.61039938589173
UnripeApple,aug_0_1969.jpg,0.3208705357142857,dark,False,27.093104178370908
UnripeApple,aug_0_1973.jpg,0.5632374043367347,dark,False,55.399820609987074
UnripeApple,aug_0_1977.jpg,0.6307198660714286,bright,False,50.090144127301045
UnripeApple,aug_0_198.jpg,0.5320471938775511,dark,False,44.94932752586835
UnripeApple,aug_0_1981.jpg,0.2987484056122449,dark,False,65.73279894365272
UnripeApple,aug_0_1992.jpg,0.2979312818877551,bright,False,70.15526707220444
UnripeApple,aug_0_1993.jpg,0.22474888392857142,dark,False,46.3438569238783
UnripeApple,aug_0_1998.jpg,0.3123405612244898,bright,False,57.23409184568872
UnripeApple,aug_0_20.jpg,0.2867904974489796,dark,False,62.19331659154119
UnripeApple,aug_0_200.jpg,0.24166932397959184,bright,False,38.39742271301586
UnripeApple,aug_0_2005.jpg,0.23048867984693877,bright,False,69.9372255810253
UnripeApple,aug_0_2006.jpg,0.335758131377551,bright,False,50.846690853025116
UnripeApple,aug_0_201.jpg,0.4375,dark,False,29.028160430611646
UnripeApple,aug_0_2011.jpg,0.34727758290816324,dark,False,53.86057585471186
UnripeApple,aug_0_2017.jpg,0.26289461096938777,dark,False,53.652037988264944
UnripeApple,aug_0_2025.jpg,0.48915816326530615,dark,False,32.06668094973006
UnripeApple,aug_0_2029.jpg,0.4070671237244898,dark,False,46.23903744494478
UnripeApple,aug_0_2033.jpg,0.5424505739795918,bright,False,33.790487983199824
UnripeApple,aug_0_2039.jpg,0.33888711734693877,dark,False,50.25562787697428
UnripeApple,aug_0_2041.jpg,0.5820511798469388,bright,False,45.382800134430035
UnripeApple,aug_0_2051.jpg,0.09644052933673469,dark,False,56.00097214720085
UnripeApple,aug_0_2053.jpg,0.4362244897959184,dark,False,5.491797389921814
UnripeApple,aug_0_2054.jpg,0.2631138392857143,dark,False,46.03420749517267
UnripeApple,aug_0_2060.jpg,0.38829320790816324,bright,False,60.76960536228234
UnripeApple,aug_0_2067.jpg,0.388671875,bright,False,38.68880866853055
UnripeApple,aug_0_2068.jpg,0.35511001275510207,dark,False,32.27722786287291
UnripeApple,aug_0_207.jpg,0.25302933673469385,bright,False,42.6201852128125
